time_stamp,lat,lon,alt
2026-01-13T07:31:55.557000,24.9423417,121.3691137,39.23
2026-01-13T07:31:56.058000,24.9423417,121.3691137,39.23
2026-01-13T07:31:56.559000,24.9423457,121.3691149,39.22
2026-01-13T07:31:57.060000,24.9423457,121.3691149,39.22
2026-01-13T07:31:57.561000,24.9423486,121.3691110,39.25
2026-01-13T07:31:58.062000,24.9423486,121.3691110,39.25
2026-01-13T07:31:58.563000,24.9423513,121.3691056,39.28
2026-01-13T07:31:59.064000,24.9423513,121.3691056,39.28
2026-01-13T07:31:59.565000,24.9423538,121.3691039,39.31
2026-01-13T07:32:00.066000,24.9423538,121.3691039,39.31
2026-01-13T07:32:00.567000,24.9423565,121.3691128,39.22
2026-01-13T07:32:01.068000,24.9423565,121.3691128,39.22
2026-01-13T07:32:01.568000,24.9423624,121.3691262,39.18
2026-01-13T07:32:02.069000,24.9423624,121.3691262,39.18
2026-01-13T07:32:02.569000,24.9423704,121.3691399,39.13
2026-01-13T07:32:03.070000,24.9423704,121.3691399,39.13
2026-01-13T07:32:03.571000,24.9423781,121.3691549,39.06
2026-01-13T07:32:04.072000,24.9423781,121.3691549,39.06
2026-01-13T07:32:04.573000,24.9423871,121.3691696,39.24
2026-01-13T07:32:05.074000,24.9423871,121.3691696,39.24
2026-01-13T07:32:05.575000,24.9423972,121.3691765,39.30
2026-01-13T07:32:06.076000,24.9423972,121.3691765,39.30
2026-01-13T07:32:06.576000,24.9424066,121.3691802,39.39
2026-01-13T07:32:07.077000,24.9424066,121.3691802,39.39
2026-01-13T07:32:07.578000,24.9424162,121.3691818,39.39
2026-01-13T07:32:08.079000,24.9424162,121.3691818,39.39
2026-01-13T07:32:08.580000,24.9424268,121.3691817,39.37
2026-01-13T07:32:09.081000,24.9424268,121.3691817,39.37
2026-01-13T07:32:09.582000,24.9424368,121.3691819,39.19
2026-01-13T07:32:10.083000,24.9424368,121.3691819,39.19
2026-01-13T07:32:10.584000,24.9424467,121.3691806,39.17
2026-01-13T07:32:11.084000,24.9424467,121.3691806,39.17
2026-01-13T07:32:11.585000,24.9424592,121.3691775,39.10
2026-01-13T07:32:12.086000,24.9424592,121.3691775,39.10
2026-01-13T07:32:12.587000,24.9424716,121.3691746,39.04
2026-01-13T07:32:13.088000,24.9424716,121.3691746,39.04
2026-01-13T07:32:13.589000,24.9424845,121.3691723,39.03
2026-01-13T07:32:14.089000,24.9424989,121.3691699,38.98
2026-01-13T07:32:14.590000,24.9424989,121.3691699,38.98
2026-01-13T07:32:15.091000,24.9425140,121.3691680,38.91
2026-01-13T07:32:15.591000,24.9425140,121.3691680,38.91
2026-01-13T07:32:16.092000,24.9425281,121.3691670,38.87
2026-01-13T07:32:16.593000,24.9425281,121.3691670,38.87
2026-01-13T07:32:17.093000,24.9425431,121.3691669,38.91
2026-01-13T07:32:17.594000,24.9425431,121.3691669,38.91
2026-01-13T07:32:18.094000,24.9425582,121.3691672,38.93
2026-01-13T07:32:18.594000,24.9425582,121.3691672,38.93
2026-01-13T07:32:19.095000,24.9425726,121.3691678,38.99
2026-01-13T07:32:19.595000,24.9425726,121.3691678,38.99
2026-01-13T07:32:20.096000,24.9425851,121.3691687,39.09
2026-01-13T07:32:20.596000,24.9425851,121.3691687,39.09
2026-01-13T07:32:21.096000,24.9425957,121.3691700,39.11
2026-01-13T07:32:21.597000,24.9425957,121.3691700,39.11
2026-01-13T07:32:22.097000,24.9426051,121.3691698,39.14
2026-01-13T07:32:22.597000,24.9426051,121.3691698,39.14
2026-01-13T07:32:23.098000,24.9426146,121.3691704,39.20
2026-01-13T07:32:23.598000,24.9426146,121.3691704,39.20
2026-01-13T07:32:24.099000,24.9426246,121.3691718,39.29
2026-01-13T07:32:24.599000,24.9426246,121.3691718,39.29
2026-01-13T07:32:25.100000,24.9426338,121.3691704,39.29
2026-01-13T07:32:25.601000,24.9426338,121.3691704,39.29
2026-01-13T07:32:26.101000,24.9426432,121.3691680,39.45
2026-01-13T07:32:26.602000,24.9426432,121.3691680,39.45
2026-01-13T07:32:27.103000,24.9426519,121.3691661,39.61
2026-01-13T07:32:27.605000,24.9426519,121.3691661,39.61
2026-01-13T07:32:28.106000,24.9426583,121.3691629,39.75
2026-01-13T07:32:28.607000,24.9426583,121.3691629,39.75
2026-01-13T07:32:29.108000,24.9426640,121.3691575,39.82
2026-01-13T07:32:29.609000,24.9426640,121.3691575,39.82
2026-01-13T07:32:30.109000,24.9426709,121.3691534,39.97
2026-01-13T07:32:30.610000,24.9426709,121.3691534,39.97
2026-01-13T07:32:31.111000,24.9426792,121.3691498,39.97
2026-01-13T07:32:31.612000,24.9426792,121.3691498,39.97
2026-01-13T07:32:32.112000,24.9426892,121.3691443,40.04
2026-01-13T07:32:32.613000,24.9426892,121.3691443,40.04
2026-01-13T07:32:33.114000,24.9427041,121.3691371,40.10
2026-01-13T07:32:33.615000,24.9427041,121.3691371,40.10
2026-01-13T07:32:34.115000,24.9427199,121.3691301,40.11
2026-01-13T07:32:34.617000,24.9427199,121.3691301,40.11
2026-01-13T07:32:35.117000,24.9427385,121.3691223,40.05
2026-01-13T07:32:35.618000,24.9427385,121.3691223,40.05
2026-01-13T07:32:36.119000,24.9427568,121.3691132,40.08
2026-01-13T07:32:36.620000,24.9427568,121.3691132,40.08
2026-01-13T07:32:37.121000,24.9427762,121.3691070,40.03
2026-01-13T07:32:37.622000,24.9427762,121.3691070,40.03
2026-01-13T07:32:38.123000,24.9427930,121.3691017,40.00
2026-01-13T07:32:38.623000,24.9427930,121.3691017,40.00
2026-01-13T07:32:39.124000,24.9428091,121.3690966,40.03
2026-01-13T07:32:39.624000,24.9428091,121.3690966,40.03
2026-01-13T07:32:40.125000,24.9428237,121.3690922,40.15
2026-01-13T07:32:40.626000,24.9428237,121.3690922,40.15
2026-01-13T07:32:41.127000,24.9428376,121.3690898,40.11
2026-01-13T07:32:41.628000,24.9428376,121.3690898,40.11
2026-01-13T07:32:42.128000,24.9428500,121.3690859,40.10
2026-01-13T07:32:42.629000,24.9428500,121.3690859,40.10
2026-01-13T07:32:43.130000,24.9428591,121.3690836,39.91
2026-01-13T07:32:43.631000,24.9428591,121.3690836,39.91
2026-01-13T07:32:44.132000,24.9428673,121.3690818,39.77
2026-01-13T07:32:44.633000,24.9428673,121.3690818,39.77
2026-01-13T07:32:45.134000,24.9428750,121.3690803,39.54
2026-01-13T07:32:45.636000,24.9428750,121.3690803,39.54
2026-01-13T07:32:46.136000,24.9428830,121.3690790,39.45
2026-01-13T07:32:46.638000,24.9428830,121.3690790,39.45
2026-01-13T07:32:47.139000,24.9428907,121.3690782,39.35
2026-01-13T07:32:47.640000,24.9428907,121.3690782,39.35
2026-01-13T07:32:48.141000,24.9429009,121.3690755,39.40
2026-01-13T07:32:48.642000,24.9429009,121.3690755,39.40
2026-01-13T07:32:49.143000,24.9429090,121.3690722,39.44
2026-01-13T07:32:49.644000,24.9429090,121.3690722,39.44
2026-01-13T07:32:50.145000,24.9429136,121.3690693,39.62
2026-01-13T07:32:50.646000,24.9429136,121.3690693,39.62
2026-01-13T07:32:51.147000,24.9429170,121.3690650,39.84
2026-01-13T07:32:51.647000,24.9429170,121.3690650,39.84
2026-01-13T07:32:52.149000,24.9429206,121.3690588,40.07
2026-01-13T07:32:52.649000,24.9429206,121.3690588,40.07
2026-01-13T07:32:53.150000,24.9429262,121.3690508,40.22
2026-01-13T07:32:53.650000,24.9429262,121.3690508,40.22
2026-01-13T07:32:54.151000,24.9429316,121.3690451,40.30
2026-01-13T07:32:54.652000,24.9429316,121.3690451,40.30
2026-01-13T07:32:55.153000,24.9429400,121.3690390,40.32
2026-01-13T07:32:55.654000,24.9429400,121.3690390,40.32
2026-01-13T07:32:56.155000,24.9429524,121.3690346,40.48
2026-01-13T07:32:56.657000,24.9429524,121.3690346,40.48
2026-01-13T07:32:57.156000,24.9429641,121.3690316,40.60
2026-01-13T07:32:57.658000,24.9429641,121.3690316,40.60
2026-01-13T07:32:58.159000,24.9429748,121.3690304,40.70
2026-01-13T07:32:58.660000,24.9429748,121.3690304,40.70
2026-01-13T07:32:59.161000,24.9429875,121.3690251,40.88
2026-01-13T07:32:59.661000,24.9429875,121.3690251,40.88
2026-01-13T07:33:00.162000,24.9430005,121.3690193,40.99
2026-01-13T07:33:00.663000,24.9430005,121.3690193,40.99
2026-01-13T07:33:01.164000,24.9430102,121.3690122,40.92
2026-01-13T07:33:01.665000,24.9430102,121.3690122,40.92
2026-01-13T07:33:02.167000,24.9430218,121.3690044,40.95
2026-01-13T07:33:02.668000,24.9430218,121.3690044,40.95
2026-01-13T07:33:03.168000,24.9430309,121.3690005,41.04
2026-01-13T07:33:03.669000,24.9430309,121.3690005,41.04
2026-01-13T07:33:04.170000,24.9430410,121.3689969,41.11
2026-01-13T07:33:04.671000,24.9430410,121.3689969,41.11
2026-01-13T07:33:05.172000,24.9430527,121.3689961,41.25
2026-01-13T07:33:05.673000,24.9430527,121.3689961,41.25
2026-01-13T07:33:06.174000,24.9430639,121.3689946,41.38
2026-01-13T07:33:06.675000,24.9430639,121.3689946,41.38
2026-01-13T07:33:07.176000,24.9430736,121.3689907,41.39
2026-01-13T07:33:07.677000,24.9430736,121.3689907,41.39
2026-01-13T07:33:08.178000,24.9430827,121.3689807,41.37
2026-01-13T07:33:08.679000,24.9430827,121.3689807,41.37
2026-01-13T07:33:09.180000,24.9430913,121.3689698,41.39
2026-01-13T07:33:09.680000,24.9430913,121.3689698,41.39
2026-01-13T07:33:10.182000,24.9430979,121.3689547,41.32
2026-01-13T07:33:10.682000,24.9430979,121.3689547,41.32
2026-01-13T07:33:11.183000,24.9431049,121.3689382,41.28
2026-01-13T07:33:11.684000,24.9431049,121.3689382,41.28
2026-01-13T07:33:12.184000,24.9431108,121.3689235,41.22
2026-01-13T07:33:12.685000,24.9431108,121.3689235,41.22
2026-01-13T07:33:13.185000,24.9431184,121.3689083,41.05
2026-01-13T07:33:13.685000,24.9431184,121.3689083,41.05
2026-01-13T07:33:14.186000,24.9431253,121.3688916,40.87
2026-01-13T07:33:14.686000,24.9431253,121.3688916,40.87
2026-01-13T07:33:15.187000,24.9431331,121.3688734,40.70
2026-01-13T07:33:15.687000,24.9431331,121.3688734,40.70
2026-01-13T07:33:16.187000,24.9431416,121.3688541,40.53
2026-01-13T07:33:16.688000,24.9431416,121.3688541,40.53
2026-01-13T07:33:17.188000,24.9431502,121.3688335,40.36
2026-01-13T07:33:17.689000,24.9431502,121.3688335,40.36
2026-01-13T07:33:18.189000,24.9431618,121.3688131,40.37
2026-01-13T07:33:18.689000,24.9431618,121.3688131,40.37
2026-01-13T07:33:19.190000,24.9431756,121.3687952,40.29
2026-01-13T07:33:19.690000,24.9431756,121.3687952,40.29
2026-01-13T07:33:20.191000,24.9431891,121.3687785,40.25
2026-01-13T07:33:20.691000,24.9431891,121.3687785,40.25
2026-01-13T07:33:21.192000,24.9431985,121.3687657,40.16
2026-01-13T07:33:21.692000,24.9431985,121.3687657,40.16
2026-01-13T07:33:22.192000,24.9432079,121.3687555,40.21
2026-01-13T07:33:22.693000,24.9432079,121.3687555,40.21
2026-01-13T07:33:23.193000,24.9432138,121.3687479,40.18
2026-01-13T07:33:23.693000,24.9432138,121.3687479,40.18
2026-01-13T07:33:24.194000,24.9432179,121.3687398,40.14
2026-01-13T07:33:24.694000,24.9432179,121.3687398,40.14
2026-01-13T07:33:25.195000,24.9432183,121.3687334,40.18
2026-01-13T07:33:25.695000,24.9432183,121.3687334,40.18
2026-01-13T07:33:26.195000,24.9432206,121.3687260,40.27
2026-01-13T07:33:26.696000,24.9432206,121.3687260,40.27
2026-01-13T07:33:27.196000,24.9432240,121.3687178,40.33
2026-01-13T07:33:27.697000,24.9432240,121.3687178,40.33
2026-01-13T07:33:28.198000,24.9432251,121.3687094,40.46
2026-01-13T07:33:28.698000,24.9432251,121.3687094,40.46
2026-01-13T07:33:29.198000,24.9432224,121.3687028,40.71
2026-01-13T07:33:29.699000,24.9432224,121.3687028,40.71
2026-01-13T07:33:30.199000,24.9432202,121.3686962,40.93
2026-01-13T07:33:30.700000,24.9432202,121.3686962,40.93
2026-01-13T07:33:31.200000,24.9432138,121.3686874,41.17
2026-01-13T07:33:31.700000,24.9432138,121.3686874,41.17
2026-01-13T07:33:32.201000,24.9432011,121.3686790,41.32
2026-01-13T07:33:32.701000,24.9432011,121.3686790,41.32
2026-01-13T07:33:33.202000,24.9431869,121.3686724,41.35
2026-01-13T07:33:33.702000,24.9431869,121.3686724,41.35
2026-01-13T07:33:34.202000,24.9431714,121.3686651,41.33
2026-01-13T07:33:34.703000,24.9431714,121.3686651,41.33
2026-01-13T07:33:35.203000,24.9431538,121.3686593,41.23
2026-01-13T07:33:35.703000,24.9431538,121.3686593,41.23
2026-01-13T07:33:36.204000,24.9431367,121.3686567,40.98
2026-01-13T07:33:36.704000,24.9431367,121.3686567,40.98
2026-01-13T07:33:37.205000,24.9431205,121.3686546,40.81
2026-01-13T07:33:37.705000,24.9431205,121.3686546,40.81
2026-01-13T07:33:38.205000,24.9431040,121.3686530,40.73
2026-01-13T07:33:38.706000,24.9431040,121.3686530,40.73
2026-01-13T07:33:39.207000,24.9430882,121.3686520,40.61
2026-01-13T07:33:39.708000,24.9430882,121.3686520,40.61
2026-01-13T07:33:40.209000,24.9430722,121.3686501,40.43
2026-01-13T07:33:40.709000,24.9430722,121.3686501,40.43
2026-01-13T07:33:41.210000,24.9430574,121.3686486,40.33
2026-01-13T07:33:41.711000,24.9430574,121.3686486,40.33
2026-01-13T07:33:42.212000,24.9430439,121.3686454,40.21
2026-01-13T07:33:42.713000,24.9430439,121.3686454,40.21
2026-01-13T07:33:43.214000,24.9430327,121.3686418,40.21
2026-01-13T07:33:43.715000,24.9430327,121.3686418,40.21
2026-01-13T07:33:44.215000,24.9430266,121.3686378,40.29
2026-01-13T07:33:44.716000,24.9430266,121.3686378,40.29
2026-01-13T07:33:45.218000,24.9430250,121.3686335,40.34
2026-01-13T07:33:45.718000,24.9430250,121.3686335,40.34
2026-01-13T07:33:46.219000,24.9430263,121.3686286,40.41
2026-01-13T07:33:46.720000,24.9430263,121.3686286,40.41
2026-01-13T07:33:47.221000,24.9430308,121.3686237,40.49
2026-01-13T07:33:47.723000,24.9430308,121.3686237,40.49
2026-01-13T07:33:48.224000,24.9430362,121.3686196,40.36
2026-01-13T07:33:48.725000,24.9430362,121.3686196,40.36
2026-01-13T07:33:49.226000,24.9430389,121.3686167,40.16
2026-01-13T07:33:49.727000,24.9430389,121.3686167,40.16
2026-01-13T07:33:50.228000,24.9430406,121.3686147,40.13
2026-01-13T07:33:50.729000,24.9430406,121.3686147,40.13
2026-01-13T07:33:51.230000,24.9430417,121.3686130,40.11
2026-01-13T07:33:51.730000,24.9430417,121.3686130,40.11
2026-01-13T07:33:52.231000,24.9430420,121.3686130,40.16
2026-01-13T07:33:52.732000,24.9430420,121.3686130,40.16
2026-01-13T07:33:53.233000,24.9430423,121.3686125,40.27
2026-01-13T07:33:53.734000,24.9430423,121.3686125,40.27
2026-01-13T07:33:54.235000,24.9430427,121.3686124,40.37
2026-01-13T07:33:54.735000,24.9430427,121.3686124,40.37
2026-01-13T07:33:55.236000,24.9430435,121.3686124,40.39
2026-01-13T07:33:55.736000,24.9430435,121.3686124,40.39
2026-01-13T07:33:56.238000,24.9430439,121.3686127,40.41
2026-01-13T07:33:56.738000,24.9430439,121.3686127,40.41
2026-01-13T07:33:57.239000,24.9430441,121.3686132,40.30
2026-01-13T07:33:57.740000,24.9430441,121.3686132,40.30
2026-01-13T07:33:58.241000,24.9430444,121.3686136,40.20
2026-01-13T07:33:58.742000,24.9430444,121.3686136,40.20
2026-01-13T07:33:59.243000,24.9430444,121.3686136,40.12
2026-01-13T07:33:59.744000,24.9430444,121.3686136,40.12
2026-01-13T07:34:00.245000,24.9430442,121.3686135,40.08
2026-01-13T07:34:00.746000,24.9430442,121.3686135,40.08
2026-01-13T07:34:01.247000,24.9430437,121.3686135,40.04
2026-01-13T07:34:01.748000,24.9430437,121.3686135,40.04
2026-01-13T07:34:02.249000,24.9430434,121.3686135,40.02
2026-01-13T07:34:02.750000,24.9430434,121.3686135,40.02
2026-01-13T07:34:03.251000,24.9430430,121.3686135,40.00
2026-01-13T07:34:03.752000,24.9430430,121.3686135,40.00
2026-01-13T07:34:04.254000,24.9430428,121.3686135,39.99
