time_stamp,lat,lon,alt
2026-01-13T07:21:23.406000,24.9429249,121.3690936,40.70
2026-01-13T07:21:23.907000,24.9429249,121.3690936,40.70
2026-01-13T07:21:24.408000,24.9429360,121.3690872,40.87
2026-01-13T07:21:24.909000,24.9429360,121.3690872,40.87
2026-01-13T07:21:25.410000,24.9429458,121.3690805,40.80
2026-01-13T07:21:25.912000,24.9429458,121.3690805,40.80
2026-01-13T07:21:26.413000,24.9429557,121.3690734,40.92
2026-01-13T07:21:26.914000,24.9429557,121.3690734,40.92
2026-01-13T07:21:27.415000,24.9429645,121.3690667,41.11
2026-01-13T07:21:27.916000,24.9429645,121.3690667,41.11
2026-01-13T07:21:28.417000,24.9429733,121.3690601,41.07
2026-01-13T07:21:28.918000,24.9429733,121.3690601,41.07
2026-01-13T07:21:29.419000,24.9429840,121.3690525,41.12
2026-01-13T07:21:29.920000,24.9429840,121.3690525,41.12
2026-01-13T07:21:30.421000,24.9429943,121.3690443,41.20
2026-01-13T07:21:30.922000,24.9429943,121.3690443,41.20
2026-01-13T07:21:31.423000,24.9430048,121.3690339,41.18
2026-01-13T07:21:31.925000,24.9430048,121.3690339,41.18
2026-01-13T07:21:32.425000,24.9430159,121.3690232,40.98
2026-01-13T07:21:32.926000,24.9430159,121.3690232,40.98
2026-01-13T07:21:33.426000,24.9430266,121.3690116,41.04
2026-01-13T07:21:33.927000,24.9430266,121.3690116,41.04
2026-01-13T07:21:34.428000,24.9430342,121.3690016,41.08
2026-01-13T07:21:34.930000,24.9430342,121.3690016,41.08
2026-01-13T07:21:35.430000,24.9430428,121.3689907,41.09
2026-01-13T07:21:35.931000,24.9430428,121.3689907,41.09
2026-01-13T07:21:36.431000,24.9430521,121.3689786,41.19
2026-01-13T07:21:36.931000,24.9430521,121.3689786,41.19
2026-01-13T07:21:37.432000,24.9430605,121.3689661,41.30
2026-01-13T07:21:37.932000,24.9430605,121.3689661,41.30
2026-01-13T07:21:38.433000,24.9430683,121.3689539,41.31
2026-01-13T07:21:38.933000,24.9430683,121.3689539,41.31
2026-01-13T07:21:39.433000,24.9430771,121.3689392,41.29
2026-01-13T07:21:39.934000,24.9430771,121.3689392,41.29
2026-01-13T07:21:40.434000,24.9430855,121.3689254,41.31
2026-01-13T07:21:40.935000,24.9430855,121.3689254,41.31
2026-01-13T07:21:41.435000,24.9430928,121.3689138,41.17
2026-01-13T07:21:41.935000,24.9430928,121.3689138,41.17
2026-01-13T07:21:42.436000,24.9431006,121.3689020,41.08
2026-01-13T07:21:42.936000,24.9431006,121.3689020,41.08
2026-01-13T07:21:43.437000,24.9431076,121.3688900,40.98
2026-01-13T07:21:43.937000,24.9431076,121.3688900,40.98
2026-01-13T07:21:44.437000,24.9431142,121.3688776,40.86
2026-01-13T07:21:44.938000,24.9431142,121.3688776,40.86
2026-01-13T07:21:45.438000,24.9431200,121.3688642,40.76
2026-01-13T07:21:45.938000,24.9431200,121.3688642,40.76
2026-01-13T07:21:46.439000,24.9431245,121.3688506,40.76
2026-01-13T07:21:46.939000,24.9431245,121.3688506,40.76
2026-01-13T07:21:47.440000,24.9431293,121.3688387,40.62
2026-01-13T07:21:47.940000,24.9431293,121.3688387,40.62
2026-01-13T07:21:48.440000,24.9431341,121.3688275,40.52
2026-01-13T07:21:48.941000,24.9431341,121.3688275,40.52
2026-01-13T07:21:49.441000,24.9431384,121.3688165,40.38
2026-01-13T07:21:49.942000,24.9431384,121.3688165,40.38
2026-01-13T07:21:50.442000,24.9431439,121.3688052,40.28
2026-01-13T07:21:50.942000,24.9431439,121.3688052,40.28
2026-01-13T07:21:51.443000,24.9431502,121.3687944,40.10
2026-01-13T07:21:51.943000,24.9431502,121.3687944,40.10
2026-01-13T07:21:52.444000,24.9431570,121.3687809,40.13
2026-01-13T07:21:52.944000,24.9431570,121.3687809,40.13
2026-01-13T07:21:53.444000,24.9431636,121.3687677,40.13
2026-01-13T07:21:53.945000,24.9431636,121.3687677,40.13
2026-01-13T07:21:54.445000,24.9431706,121.3687549,40.23
2026-01-13T07:21:54.946000,24.9431706,121.3687549,40.23
2026-01-13T07:21:55.446000,24.9431759,121.3687420,40.31
2026-01-13T07:21:55.946000,24.9431759,121.3687420,40.31
2026-01-13T07:21:56.447000,24.9431795,121.3687253,40.37
2026-01-13T07:21:56.947000,24.9431795,121.3687253,40.37
2026-01-13T07:21:57.448000,24.9431809,121.3687106,40.43
2026-01-13T07:21:57.948000,24.9431809,121.3687106,40.43
2026-01-13T07:21:58.448000,24.9431805,121.3686942,40.67
2026-01-13T07:21:58.949000,24.9431805,121.3686942,40.67
2026-01-13T07:21:59.450000,24.9431773,121.3686816,40.71
2026-01-13T07:21:59.950000,24.9431773,121.3686816,40.71
2026-01-13T07:22:00.450000,24.9431722,121.3686733,40.66
2026-01-13T07:22:00.951000,24.9431722,121.3686733,40.66
2026-01-13T07:22:01.451000,24.9431659,121.3686709,40.48
2026-01-13T07:22:01.952000,24.9431659,121.3686709,40.48
2026-01-13T07:22:02.452000,24.9431566,121.3686684,40.45
2026-01-13T07:22:02.952000,24.9431566,121.3686684,40.45
2026-01-13T07:22:03.453000,24.9431466,121.3686684,40.21
2026-01-13T07:22:03.954000,24.9431466,121.3686684,40.21
2026-01-13T07:22:04.455000,24.9431340,121.3686670,40.21
2026-01-13T07:22:04.956000,24.9431340,121.3686670,40.21
2026-01-13T07:22:05.457000,24.9431220,121.3686642,40.02
2026-01-13T07:22:05.958000,24.9431220,121.3686642,40.02
2026-01-13T07:22:06.459000,24.9431072,121.3686603,39.89
2026-01-13T07:22:06.960000,24.9431072,121.3686603,39.89
2026-01-13T07:22:07.461000,24.9430931,121.3686578,39.59
2026-01-13T07:22:07.962000,24.9430931,121.3686578,39.59
2026-01-13T07:22:08.463000,24.9430769,121.3686545,39.28
2026-01-13T07:22:08.964000,24.9430769,121.3686545,39.28
2026-01-13T07:22:09.465000,24.9430628,121.3686502,38.81
2026-01-13T07:22:09.966000,24.9430628,121.3686502,38.81
2026-01-13T07:22:10.467000,24.9430455,121.3686450,38.66
2026-01-13T07:22:10.968000,24.9430455,121.3686450,38.66
2026-01-13T07:22:11.469000,24.9430326,121.3686362,38.60
2026-01-13T07:22:11.970000,24.9430326,121.3686362,38.60
2026-01-13T07:22:12.471000,24.9430246,121.3686253,38.66
2026-01-13T07:22:12.972000,24.9430246,121.3686253,38.66
2026-01-13T07:22:13.473000,24.9430225,121.3686144,38.87
2026-01-13T07:22:13.973000,24.9430225,121.3686144,38.87
2026-01-13T07:22:14.474000,24.9430242,121.3686031,39.10
2026-01-13T07:22:14.975000,24.9430242,121.3686031,39.10
2026-01-13T07:22:15.475000,24.9430275,121.3685956,39.27
2026-01-13T07:22:15.975000,24.9430275,121.3685956,39.27
2026-01-13T07:22:16.476000,24.9430307,121.3685927,39.40
2026-01-13T07:22:16.978000,24.9430307,121.3685927,39.40
2026-01-13T07:22:17.479000,24.9430319,121.3685942,39.73
2026-01-13T07:22:17.979000,24.9430319,121.3685942,39.73
2026-01-13T07:22:18.480000,24.9430301,121.3685968,40.09
2026-01-13T07:22:18.980000,24.9430301,121.3685968,40.09
2026-01-13T07:22:19.481000,24.9430266,121.3686007,40.48
2026-01-13T07:22:19.982000,24.9430266,121.3686007,40.48
2026-01-13T07:22:20.483000,24.9430256,121.3686022,40.89
2026-01-13T07:22:20.984000,24.9430256,121.3686022,40.89
2026-01-13T07:22:21.485000,24.9430251,121.3686035,41.30
2026-01-13T07:22:21.986000,24.9430251,121.3686035,41.30
2026-01-13T07:22:22.487000,24.9430250,121.3686046,41.15
2026-01-13T07:22:22.988000,24.9430250,121.3686046,41.15
2026-01-13T07:22:23.489000,24.9430262,121.3686061,40.86
2026-01-13T07:22:23.990000,24.9430262,121.3686061,40.86
2026-01-13T07:22:24.491000,24.9430272,121.3686069,40.56
2026-01-13T07:22:24.992000,24.9430272,121.3686069,40.56
